Gene ID	normal_1656639	neoplasm_1656641	normal_1656634	normal_1656636	normal_1656635	neoplasm_1656647	neoplasm_1656645	normal_1656638	normal_1656637	neoplasm_1656646	neoplasm_1656642	neoplasm_1656644	neoplasm_1656643	normal_1656640
ENSG00000257991	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000257994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257999	0	0	0	0	0	0	1	0	0	1	0	1	0	1
ENSG00000258001	31	1	17	64	15	1	0	9	22	1	1	0	2	21
ENSG00000258007	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000258010	0	1	0	0	0	4	5	0	0	11	2	5	0	0
ENSG00000258011	0	3	3	0	0	0	8	0	0	3	2	2	4	1
ENSG00000258012	0	1	3	3	1	0	1	0	1	0	0	0	1	0
ENSG00000258013	0	0	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000258016	0	0	1	0	2	0	0	1	0	0	0	0	0	2
ENSG00000258017	0	0	5	0	0	0	2	0	0	3	6	3	2	2
ENSG00000258018	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258021	0	7	5	5	2	5	3	4	9	3	2	2	1	8
ENSG00000258024	0	2	0	0	0	1	1	0	0	1	0	0	0	1
ENSG00000258026	0	2	2	1	1	0	0	0	0	1	0	0	0	0
ENSG00000258027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258033	0	0	0	0	0	0	0	0	0	3	0	1	0	0
ENSG00000258034	0	1	4	6	2	1	2	2	0	2	1	1	1	2
ENSG00000258035	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000258036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258038	0	0	0	0	1	0	0	0	1	0	0	0	0	1
ENSG00000258039	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000258044	0	2	3	6	1	0	2	2	13	3	0	2	1	0
ENSG00000258045	0	0	0	0	1	0	0	0	0	0	4	0	0	0
ENSG00000258048	4	1	3	3	0	1	4	2	0	6	1	0	5	1
ENSG00000258050	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258053	1	0	2	0	1	0	6	3	0	0	0	9	2	0
ENSG00000258056	108	24	58	37	65	34	43	46	60	34	69	28	29	63
ENSG00000258057	16	22	38	21	8	31	43	19	33	27	39	19	25	36
ENSG00000258064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258066	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000258068	0	3	0	0	0	0	0	0	0	0	2	2	1	0
ENSG00000258071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258073	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258077	4	0	2	3	5	2	3	0	18	0	0	0	1	2
ENSG00000258080	0	0	0	0	0	0	0	0	0	1	0	0	0	2
ENSG00000258081	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258082	1	5	0	4	1	2	4	3	7	1	6	8	0	4
ENSG00000258083	6	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000258084	4	0	1	0	1	1	0	0	2	0	3	0	0	0
ENSG00000258086	9	10	12	27	15	4	1	4	29	7	13	8	3	7
ENSG00000258088	8	0	0	0	2	0	5	3	0	0	3	0	3	1
ENSG00000258090	1	5	2	3	1	0	4	2	1	0	3	0	1	0
ENSG00000258091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258092	0	0	0	3	0	0	0	3	0	0	0	0	1	0
ENSG00000258096	30	2	48	73	47	3	3	16	9	3	0	8	1	10
ENSG00000258098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258099	1	0	7	7	1	2	4	3	8	3	1	1	1	5
ENSG00000258100	0	4	0	0	0	0	1	0	0	4	1	1	0	0
ENSG00000258101	7	1	1	6	1	0	0	3	5	11	3	18	1	5
ENSG00000258102	64	44	50	71	67	24	16	26	75	44	72	31	32	25
ENSG00000258104	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000258107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258108	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000258111	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000258112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258114	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000258115	2	0	0	3	2	0	0	0	0	0	0	0	0	0
ENSG00000258116	0	3	0	0	0	2	1	0	0	1	0	1	0	2
ENSG00000258117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258119	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSG00000258120	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258121	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000258122	0	0	1	0	0	0	1	0	0	0	1	0	0	0
ENSG00000258123	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258128	1	1	3	0	3	0	1	0	0	8	12	2	1	0
ENSG00000258130	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ENSG00000258131	0	0	0	0	0	0	0	0	6	1	0	0	0	0
ENSG00000258133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258134	0	1	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000258135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258136	28	15	21	17	25	13	22	7	23	13	9	4	30	13
ENSG00000258137	0	0	0	1	0	0	0	0	0	0	0	2	0	2
ENSG00000258140	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258144	0	0	0	0	0	1	0	0	0	0	0	0	10	0
ENSG00000258148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258150	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258153	4	1	0	1	1	2	1	0	0	0	1	3	0	3
ENSG00000258154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258159	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258162	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000258167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258168	45	19	244	88	55	12	22	37	138	39	177	38	34	66
ENSG00000258169	0	0	0	0	2	0	1	0	5	0	0	0	0	1
ENSG00000258170	0	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSG00000258171	0	0	4	0	2	0	0	0	0	0	0	0	0	1
ENSG00000258172	1	1	2	0	0	1	1	5	0	1	0	0	2	0
ENSG00000258173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258175	0	0	0	0	0	0	0	0	0	0	0	182	0	0
ENSG00000258177	0	2	0	2	0	0	0	0	5	0	0	1	3	0
ENSG00000258178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258179	0	0	13	3	1	0	0	5	0	0	0	1	0	13
ENSG00000258181	9	0	1	4	4	1	1	3	2	3	1	4	2	1
ENSG00000258183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258196	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258199	106	41	48	36	40	37	61	52	230	39	77	135	47	27
ENSG00000258202	0	0	4	0	0	1	0	5	0	0	0	0	0	17
ENSG00000258203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258204	0	1	1	0	2	2	0	0	0	1	2	0	2	0
ENSG00000258205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258210	5	14	13	6	3	2	10	0	0	2	4	3	5	5
ENSG00000258212	0	1	3	0	2	0	0	4	11	0	0	0	0	0
ENSG00000258214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258215	0	0	5	2	5	0	1	0	0	0	3	0	0	0
ENSG00000258216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258223	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258224	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258227	59	127	33	47	37	31	66	17	86	84	68	81	64	19
ENSG00000258230	5	9	7	8	4	4	9	7	1	5	1	0	6	8
ENSG00000258231	0	3	0	0	0	6	11	0	0	0	0	2	3	0
ENSG00000258232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258233	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000258234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258235	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000258239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258240	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000258244	10	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258245	7	0	0	0	1	0	2	1	5	0	0	0	0	0
ENSG00000258249	0	0	2	0	0	0	0	0	15	0	0	0	0	0
ENSG00000258251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258256	10	1	3	0	0	6	1	0	4	1	0	0	1	0
ENSG00000258260	1	1	6	4	0	1	0	0	9	1	0	0	0	0
ENSG00000258262	5	0	0	0	0	2	0	1	0	0	0	0	0	0
ENSG00000258265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258268	0	3	9	2	2	1	1	0	14	3	2	0	0	0
ENSG00000258271	3	0	4	2	0	0	0	4	0	0	0	0	1	0
ENSG00000258272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258273	2	1	4	0	0	1	0	5	9	2	2	0	1	2
ENSG00000258274	9	0	4	3	4	2	1	0	25	1	0	0	1	3
ENSG00000258275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258278	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258279	0	0	0	0	2	3	7	0	1	4	4	11	5	0
ENSG00000258280	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258282	0	0	0	1	0	1	0	0	0	0	0	5	1	0
ENSG00000258283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258284	3	0	2	1	0	4	1	2	0	3	3	3	2	1
ENSG00000258285	0	4	4	0	1	4	10	0	5	4	2	4	1	0
ENSG00000258288	0	0	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000258289	578	1233	1620	793	737	434	521	666	200	662	655	376	608	768
ENSG00000258290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258292	0	0	4	2	0	0	0	0	0	0	0	0	0	0
ENSG00000258294	0	0	1	0	0	0	0	0	0	0	0	0	0	5
ENSG00000258300	0	0	0	0	0	2	0	0	0	1	0	0	0	0
ENSG00000258301	15	12	24	11	30	18	8	29	64	5	11	13	1	29
ENSG00000258302	57	11	51	82	44	14	23	63	71	17	15	62	17	25
ENSG00000258303	17	0	10	4	7	1	1	7	0	2	0	0	0	4
ENSG00000258304	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ENSG00000258308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258311	309	58	374	144	111	58	90	172	467	61	104	92	91	191
ENSG00000258312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258313	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000258314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258315	27	24	26	30	16	23	5	18	39	23	27	17	18	18
ENSG00000258316	3	0	1	0	4	5	1	3	10	1	3	0	0	2
ENSG00000258317	26	7	33	19	22	24	15	17	12	21	9	8	32	11
ENSG00000258320	0	0	0	0	0	0	0	0	2	0	0	0	0	1
ENSG00000258323	0	0	5	0	0	0	1	0	6	0	0	2	0	0
ENSG00000258324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258325	0	1	0	3	0	0	1	1	0	0	1	5	1	2
ENSG00000258331	0	2	1	0	0	0	0	0	0	2	4	0	0	0
ENSG00000258332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258334	0	3	0	0	0	0	3	0	0	1	0	1	2	0
ENSG00000258336	0	0	3	0	2	0	0	0	0	0	0	0	0	0
ENSG00000258337	1	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000258338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258343	0	0	9	0	0	1	0	18	40	0	0	9	0	1
ENSG00000258344	5	5	4	4	7	1	2	0	38	5	6	3	3	3
ENSG00000258345	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258346	0	0	4	0	0	0	0	1	0	0	0	0	0	1
ENSG00000258350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258352	8	6	9	3	15	4	4	8	24	4	6	16	4	13
ENSG00000258354	3	2	0	0	2	2	4	0	0	0	3	0	2	1
ENSG00000258355	0	0	0	1	3	1	1	0	0	1	0	0	1	1
ENSG00000258357	7	4	8	4	2	4	3	5	0	1	0	1	11	3
ENSG00000258358	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258359	6	1	13	3	5	0	6	1	0	3	0	0	5	3
ENSG00000258360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258365	10	8	11	7	22	7	9	25	32	14	3	6	5	11
ENSG00000258366	32	35	56	38	31	84	45	45	32	38	10	44	28	65
ENSG00000258367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258373	16	5	11	15	9	14	9	23	40	9	8	3	20	14
ENSG00000258375	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258376	4	35	13	7	8	41	7	5	0	11	31	5	32	11
ENSG00000258377	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258378	2	2	1	2	1	0	0	0	5	1	0	2	1	0
ENSG00000258379	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258380	4	0	0	2	0	0	0	0	5	0	0	0	0	1
ENSG00000258381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258383	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258384	11	12	20	5	4	7	23	4	30	8	2	17	13	5
ENSG00000258385	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258386	0	0	0	0	0	1	5	0	0	4	5	13	0	0
ENSG00000258387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258388	14	22	29	17	6	17	11	14	50	18	10	10	20	17
ENSG00000258390	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000258392	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000258393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258397	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258399	0	1	0	0	1	0	1	0	12	5	0	1	2	0
ENSG00000258400	3	0	2	9	1	0	0	0	0	2	0	1	0	0
ENSG00000258401	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258404	0	7	0	0	0	0	5	0	1	1	3	14	2	1
ENSG00000258405	0	5	2	7	5	3	3	0	5	3	1	3	10	7
ENSG00000258406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258407	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000258408	0	0	0	0	1	0	0	1	0	0	0	1	1	2
ENSG00000258410	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258411	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258412	3	8	1	2	4	0	1	0	15	2	1	2	2	1
ENSG00000258413	0	2	1	2	1	1	1	0	0	1	0	0	1	1
ENSG00000258414	23	1	3	13	7	2	2	3	31	1	5	4	1	2
ENSG00000258415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258418	0	0	0	2	0	0	1	0	0	0	0	0	0	0
ENSG00000258419	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258422	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ENSG00000258423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258424	9	23	20	16	22	9	8	32	5	9	12	9	11	12
ENSG00000258425	0	4	0	0	3	0	1	0	0	1	3	0	2	0
ENSG00000258426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258427	0	0	1	1	0	0	1	0	1	1	0	1	0	0
ENSG00000258428	1	0	3	0	0	1	7	1	0	2	0	0	5	4
ENSG00000258429	54	21	51	53	31	67	17	57	29	28	26	11	18	139
ENSG00000258430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258431	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258435	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000258436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258439	4	4	6	3	1	2	1	4	3	2	1	0	7	2
ENSG00000258440	0	0	0	0	0	0	0	0	6	0	0	1	0	0
ENSG00000258441	576	370	401	594	346	339	551	825	554	465	139	420	460	244
ENSG00000258443	5	0	4	2	3	3	1	0	15	5	3	2	2	2
ENSG00000258444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258445	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000258446	0	1	0	0	0	0	0	0	0	2	2	6	0	0
ENSG00000258448	1	0	0	7	0	0	0	0	0	0	0	0	0	0
ENSG00000258449	0	0	3	0	0	0	1	2	0	0	0	0	1	0
ENSG00000258450	5	12	18	8	4	9	2	5	0	9	6	4	8	11
ENSG00000258451	106	1	51	26	16	4	3	36	135	2	4	2	0	56
ENSG00000258452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258453	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000258454	3	0	2	2	2	2	6	8	0	1	1	2	1	6
ENSG00000258455	0	0	0	0	3	0	0	0	0	1	0	0	0	0
ENSG00000258456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258457	39	50	41	10	13	17	20	29	36	34	14	29	33	47
ENSG00000258458	0	2	6	1	2	2	8	1	32	8	5	10	5	4
ENSG00000258459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258460	130	0	102	81	215	0	2	89	86	1	0	1	2	48
ENSG00000258461	221	53	287	170	150	50	34	239	149	46	10	55	32	306
ENSG00000258462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258463	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000258464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258465	8	0	11	2	8	5	2	10	0	1	0	1	0	1
ENSG00000258466	0	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSG00000258467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258469	16	12	17	12	17	8	10	30	202	7	16	26	6	8
ENSG00000258471	15	11	25	4	8	3	2	12	47	4	3	25	6	4
ENSG00000258472	223	103	152	97	107	102	81	161	407	101	83	146	69	102
ENSG00000258473	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000258474	0	0	0	0	1	1	5	0	2	6	7	8	0	0
ENSG00000258476	0	3	12	7	0	1	1	0	31	2	3	1	2	2
ENSG00000258477	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000258478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258479	4	1	3	0	0	0	3	2	6	0	4	1	0	2
ENSG00000258480	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ENSG00000258481	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000258482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258483	3	0	3	0	0	2	0	0	0	0	0	0	0	0
ENSG00000258484	52	4	20	15	20	2	208	19	36	20	9	7	7	6
ENSG00000258485	0	1	2	0	0	0	1	7	0	5	0	3	0	0
ENSG00000258487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258489	3	1	0	0	2	0	0	0	0	2	0	0	0	0
ENSG00000258490	2	0	0	0	0	0	0	8	1	0	2	0	0	0
ENSG00000258491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258498	521	613	340	118	876	29	171	376	968	353	105	256	542	303
ENSG00000258499	0	0	1	0	2	0	0	0	4	0	0	1	0	0
ENSG00000258500	0	0	0	3	0	0	0	0	0	0	0	1	0	0
ENSG00000258501	0	1	0	0	0	1	0	0	1	2	0	0	0	0
ENSG00000258502	0	0	0	0	0	1	1	0	6	0	0	0	0	0
ENSG00000258503	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258509	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258510	0	2	2	0	1	0	0	0	0	0	0	0	1	0
ENSG00000258511	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258512	0	11	4	0	2	6	14	5	7	6	21	21	7	4
ENSG00000258513	0	0	0	0	0	0	0	0	2	0	1	0	0	1
ENSG00000258515	20	39	47	23	30	15	25	42	27	39	24	41	32	19
ENSG00000258516	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000258517	0	0	0	0	0	0	0	5	0	1	1	0	0	0
ENSG00000258519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258520	0	1	0	0	1	4	0	4	0	1	0	1	1	3
ENSG00000258521	21	9	35	44	35	10	8	30	29	2	2	11	9	18
ENSG00000258524	5	1	10	4	5	3	1	15	7	0	0	1	3	6
ENSG00000258525	5	1	1	0	0	0	0	11	0	3	0	2	18	0
ENSG00000258526	2	3	2	0	0	0	1	0	0	0	0	0	0	1
ENSG00000258527	1	2	5	2	8	9	1	9	14	1	2	0	2	7
ENSG00000258529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258531	13	3	8	17	7	0	0	9	16	2	0	0	1	0
ENSG00000258532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258534	43	1	37	23	17	13	6	24	53	6	1	8	13	57
ENSG00000258535	0	1	0	0	0	0	0	1	10	0	0	2	1	1
ENSG00000258536	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258537	0	0	0	0	2	0	0	0	0	0	5	0	0	0
ENSG00000258538	0	0	1	0	2	0	0	0	4	0	0	0	0	0
ENSG00000258539	9	5	21	7	9	1	3	19	38	3	9	3	3	24
ENSG00000258540	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000258541	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ENSG00000258542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258544	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000258545	18	11	12	9	6	15	9	33	37	13	12	21	30	14
ENSG00000258546	0	0	6	0	0	0	0	0	8	3	0	1	1	4
ENSG00000258548	0	0	0	1	0	0	0	0	2	0	1	1	0	0
ENSG00000258549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258550	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258551	4	6	1	3	4	6	36	9	20	19	14	6	2	9
ENSG00000258552	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258553	0	2	1	9	0	0	2	0	0	0	0	0	1	3
ENSG00000258554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258555	0	0	0	1	0	1	0	0	0	0	0	2	0	0
ENSG00000258556	1	0	1	0	1	0	0	2	0	0	1	0	0	2
ENSG00000258557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258558	10	3	3	5	5	0	1	3	17	2	2	5	2	1
ENSG00000258559	56	105	137	58	97	34	38	64	108	28	47	44	63	88
ENSG00000258560	0	0	2	1	1	0	0	0	0	2	0	0	0	1
ENSG00000258561	7	0	8	10	10	0	5	11	22	1	0	0	1	12
ENSG00000258562	0	0	0	0	1	0	0	0	4	0	0	0	0	0
ENSG00000258563	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258565	12	1	0	7	0	0	1	4	0	0	0	0	0	0
ENSG00000258566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
